Customer_ID,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
C003267,49,744436,65975,6,4,16.4,4,"Education Loan, Auto Loan, Personal Loan, Credit Builder Loan",0,0,0.43,0,89044,0.42,30Y 7M,Yes,2647,0,Medium,22259,Good
C003268,28,1120413,77409,6,5,12.8,0,None,0,0,0.18,0,117020,0.3,5Y 8M,Yes,2660,15158,Medium,14129,Good
C003269,37,1158320,79141,11,7,19.1,0,None,15,6,0.11,6,69781,0.38,15Y 5M,Yes,1402,0,Low,27068,Poor
C003270,41,782457,54141,2,7,19.1,5,"Auto Loan, Home Loan, Education Loan, Personal Loan, Credit Builder Loan",0,0,0.6,6,110257,0.67,21Y 3M,Yes,2089,0,Medium,30556,Standard
C003271,32,181528,12246,9,5,18.0,2,"Business Loan, Personal Loan",0,0,0.4,5,37241,0.65,12Y 9M,Yes,897,1134,Medium,5986,Standard
C003272,65,653411,46571,6,7,18.1,4,"Auto Loan, Home Loan, Personal Loan, Business Loan",10,4,0.79,4,194690,0.41,46Y 3M,No,3076,0,Low,25382,Poor
C003273,24,548169,39300,5,7,10.5,2,"Business Loan, Home Loan",0,0,0.73,2,59862,0.56,4Y 9M,No,737,4226,Medium,11670,Poor
C003274,38,800016,58415,2,4,23.6,2,"Home Loan, Business Loan",0,0,0.91,7,118368,0.23,20Y 8M,Yes,3509,0,High,27559,Good
C003275,59,760522,68461,10,1,24.9,0,None,0,0,0.54,7,117437,0.71,38Y 7M,No,2725,6971,Medium,35491,Standard
C003276,43,334887,23429,1,5,16.6,5,"Education Loan, Credit Builder Loan, Business Loan, Home Loan, Personal Loan",0,0,0.16,2,42361,0.63,18Y 3M,No,1269,0,High,13060,Standard
C003277,61,1440497,119305,7,1,10.3,2,"Credit Builder Loan, Auto Loan",0,0,0.27,0,211457,0.73,41Y 3M,No,3974,20489,High,48231,Good
C003278,31,1482736,126346,4,2,12.0,0,None,5,3,0.93,4,199716,0.65,13Y 7M,No,5787,22167,Low,58595,Poor
C003279,54,556464,49534,11,7,20.1,5,"Auto Loan, Personal Loan, Business Loan, Education Loan, Credit Builder Loan",0,0,0.3,2,95207,0.32,32Y 5M,No,1119,3910,Medium,22418,Standard
C003280,38,560492,37994,7,0,11.2,0,None,21,1,0.48,1,74333,0.29,14Y 11M,No,1405,3397,Medium,17770,Standard
C003281,35,770832,56719,5,4,17.6,0,None,0,0,0.42,0,134220,0.26,17Y 3M,Yes,2853,7241,High,13278,Good
C003282,22,1347003,90038,1,0,8.0,3,"Education Loan, Auto Loan, Credit Builder Loan",0,0,0.9,2,115842,0.78,0Y 3M,No,2177,12639,Medium,47224,Poor
C003283,20,1148179,102510,5,0,24.4,0,None,0,0,0.77,5,170572,0.27,0Y 9M,Yes,5032,0,High,41401,Good
C003284,40,695817,46610,4,7,22.0,4,"Auto Loan, Business Loan, Credit Builder Loan, Education Loan",27,4,0.04,7,188373,0.19,20Y 1M,No,5334,8557,Low,1015,Poor
C003285,43,317086,23910,1,1,21.6,1,Credit Builder Loan,0,0,0.47,2,45508,0.17,25Y 4M,Yes,815,0,High,8910,Good
C003286,54,794830,62733,10,5,20.8,2,"Credit Builder Loan, Auto Loan",0,0,0.5,0,56696,0.81,31Y 7M,Yes,965,0,High,30820,Good
C003287,41,1480816,130971,2,6,6.0,4,"Education Loan, Auto Loan, Credit Builder Loan, Home Loan",0,0,0.07,4,381306,0.7,23Y 2M,No,8981,15493,Medium,66413,Standard
C003288,66,769941,68408,9,4,7.3,0,None,5,6,0.36,7,38925,0.39,44Y 7M,No,608,12225,Medium,30041,Poor
C003289,36,745241,53581,1,6,17.2,4,"Home Loan, Personal Loan, Business Loan, Credit Builder Loan",18,3,0.42,6,161507,0.59,16Y 8M,No,2130,8263,Low,18659,Poor
C003290,68,530983,48544,10,7,20.6,4,"Business Loan, Education Loan, Auto Loan, Credit Builder Loan",4,4,0.85,3,176125,0.88,45Y 7M,No,4675,0,Medium,14668,Poor
C003291,42,605486,44602,4,2,20.4,4,"Business Loan, Education Loan, Home Loan, Credit Builder Loan",0,0,0.96,2,96213,0.36,18Y 7M,Yes,1538,7055,Medium,7255,Good
C003292,38,1055672,94195,8,3,16.1,3,"Education Loan, Auto Loan, Personal Loan",0,0,0.34,6,123523,0.86,19Y 8M,Yes,1490,0,High,34678,Good
C003293,29,834524,72819,5,6,15.9,5,"Credit Builder Loan, Education Loan, Auto Loan, Personal Loan, Business Loan",0,0,0.53,0,258788,0.32,7Y 7M,Yes,6255,9009,Medium,12294,Good
C003294,58,188441,15235,10,7,7.7,1,Credit Builder Loan,0,0,0.93,6,12493,0.39,35Y 6M,No,237,1912,Medium,7946,Standard
C003295,50,1261903,111414,7,7,23.6,3,"Education Loan, Business Loan, Personal Loan",1,1,0.47,7,138390,0.61,25Y 3M,Yes,4057,10783,Medium,39582,Standard
C003296,67,512605,43353,11,2,11.9,0,None,0,0,0.32,6,70212,0.54,49Y 7M,Yes,1015,8373,Medium,18881,Standard
C003297,21,920629,64154,2,1,10.0,5,"Home Loan, Credit Builder Loan, Business Loan, Education Loan, Auto Loan",0,0,0.11,5,334744,0.42,0Y 3M,No,8963,9723,Medium,2178,Standard
C003298,59,249099,18902,4,2,17.3,4,"Auto Loan, Education Loan, Personal Loan, Business Loan",0,0,0.6,1,60407,0.69,41Y 11M,Yes,1429,3541,High,4165,Good
C003299,24,1275501,88247,4,1,6.4,1,Credit Builder Loan,0,0,0.63,2,207469,0.56,4Y 11M,Yes,6157,11970,High,17498,Good
C003300,39,463179,40526,1,1,24.3,4,"Business Loan, Home Loan, Credit Builder Loan, Auto Loan",0,0,0.46,6,106408,0.41,17Y 10M,Yes,2941,2788,High,13812,Good
C003301,50,522007,42237,8,6,12.9,0,None,0,0,0.71,4,91875,0.67,27Y 5M,Yes,2117,3157,High,9199,Good
C003302,34,425634,28381,11,0,11.6,2,"Business Loan, Credit Builder Loan",0,0,0.49,1,60301,0.55,12Y 11M,Yes,1491,0,High,15883,Good
C003303,41,680332,61075,3,5,8.9,2,"Education Loan, Personal Loan",19,2,0.73,2,134381,0.74,23Y 6M,No,3317,3739,Medium,30259,Poor
C003304,51,963941,79234,4,4,15.7,1,Education Loan,0,0,0.13,4,88712,0.36,33Y 5M,Yes,2520,0,Medium,48361,Good
C003305,45,702132,52181,2,7,13.4,4,"Credit Builder Loan, Personal Loan, Auto Loan, Business Loan",0,0,0.09,4,159766,0.36,24Y 3M,Yes,3862,10203,Medium,6432,Good
C003306,60,282278,23327,10,3,11.8,4,"Home Loan, Business Loan, Auto Loan, Education Loan",0,0,0.76,1,90822,0.47,37Y 6M,Yes,1625,0,Medium,7740,Good
C003307,58,490776,38138,5,7,8.5,4,"Auto Loan, Business Loan, Education Loan, Credit Builder Loan",0,0,0.82,4,81020,0.82,39Y 2M,No,1381,5528,Medium,14811,Standard
C003308,56,1359198,93714,5,1,12.2,2,"Education Loan, Auto Loan",9,2,0.21,3,195039,0.57,34Y 0M,No,4997,14112,Low,42088,Poor
C003309,39,1454269,120642,3,1,21.6,5,"Home Loan, Personal Loan, Education Loan, Credit Builder Loan, Auto Loan",1,1,0.07,4,504284,0.7,17Y 6M,Yes,11142,18783,Medium,22790,Standard
C003310,66,974125,66185,8,7,21.1,3,"Home Loan, Personal Loan, Credit Builder Loan",0,0,0.07,5,172253,0.54,44Y 7M,Yes,4203,7286,Medium,11889,Good
C003311,34,234533,20401,1,6,16.9,2,"Auto Loan, Education Loan",0,0,0.23,1,39470,0.26,13Y 4M,No,1014,3830,High,5246,Good
C003312,51,512163,34929,2,6,20.3,4,"Personal Loan, Credit Builder Loan, Education Loan, Auto Loan",0,0,0.54,0,83050,0.6,30Y 5M,Yes,2038,2075,High,9510,Good
C003313,23,393815,32236,1,7,17.6,2,"Personal Loan, Business Loan",0,0,0.62,7,27587,0.78,3Y 3M,No,343,3371,Medium,9009,Poor
C003314,63,237165,17912,6,0,8.2,3,"Personal Loan, Business Loan, Credit Builder Loan",0,0,0.85,7,33398,0.62,40Y 10M,Yes,899,2579,Medium,4186,Standard
C003315,23,1232913,92810,4,3,23.6,2,"Education Loan, Auto Loan",0,0,0.85,4,142993,0.25,2Y 0M,No,2173,5277,Medium,20486,Standard
C003316,51,1215636,89926,10,1,15.5,3,"Personal Loan, Education Loan, Auto Loan",0,0,0.85,3,247632,0.62,32Y 7M,Yes,5738,7283,High,32262,Good
C003317,18,916896,64348,1,4,20.1,2,"Business Loan, Education Loan",0,0,0.25,2,188412,0.33,0Y 10M,Yes,3848,10168,High,8457,Good
C003318,27,1110297,87310,7,6,22.6,0,None,0,0,0.54,6,194922,0.56,8Y 1M,Yes,4042,13158,Medium,32912,Standard
C003319,38,361213,28808,9,6,22.7,2,"Home Loan, Auto Loan",0,0,0.62,1,79335,0.53,19Y 5M,No,1624,2354,Medium,14070,Standard
C003320,22,618085,54992,5,4,23.7,0,None,0,0,0.47,6,88547,0.39,0Y 5M,Yes,1540,6579,Medium,25942,Standard
C003321,19,198993,17324,7,0,18.3,5,"Auto Loan, Home Loan, Credit Builder Loan, Business Loan, Personal Loan",21,7,0.03,1,65776,0.52,0Y 0M,Yes,1741,0,Low,3784,Poor
C003322,39,753747,51123,4,1,18.0,3,"Education Loan, Personal Loan, Auto Loan",0,0,0.37,7,172305,0.12,19Y 4M,Yes,3992,9567,Medium,6718,Good
C003323,65,660956,48124,4,3,10.6,0,None,0,0,0.14,7,91248,0.86,44Y 1M,Yes,1709,9614,Medium,14420,Standard
C003324,19,1102303,99734,4,0,12.0,3,"Credit Builder Loan, Education Loan, Business Loan",0,0,0.02,0,118235,0.74,0Y 5M,No,1281,17177,Medium,14678,Standard
C003325,27,519750,37418,5,0,17.5,1,Home Loan,0,0,0.11,1,60944,0.19,6Y 5M,Yes,955,5686,High,8205,Good
C003326,51,1137369,91193,8,6,10.8,1,Education Loan,16,7,0.76,3,174162,0.33,33Y 9M,Yes,3954,8282,Low,32191,Standard
C003327,33,663147,45865,4,2,12.8,3,"Home Loan, Education Loan, Personal Loan",21,5,0.68,1,144009,0.64,8Y 3M,No,1684,8455,Medium,8627,Poor
C003328,65,941754,63850,7,7,9.2,2,"Credit Builder Loan, Business Loan",0,0,0.52,3,214934,0.58,41Y 9M,Yes,5218,11558,High,3152,Good
C003329,68,904719,79230,9,0,20.3,0,None,0,0,0.83,2,158491,0.35,47Y 11M,No,4104,9263,Medium,40403,Good
C003330,56,1451966,99829,6,2,18.0,4,"Education Loan, Credit Builder Loan, Business Loan, Home Loan",0,0,0.41,5,234475,0.22,35Y 1M,Yes,5577,0,High,52020,Good
C003331,39,320947,22051,4,7,19.8,2,"Credit Builder Loan, Auto Loan",29,1,0.3,1,74993,0.83,20Y 0M,No,1330,3890,Low,8037,Poor
C003332,29,326221,27656,5,6,14.4,0,None,18,4,0.41,0,52044,0.19,6Y 0M,Yes,584,0,Low,9399,Poor
C003333,41,1277945,100089,8,6,20.0,3,"Home Loan, Personal Loan, Credit Builder Loan",0,0,0.14,7,107600,0.27,16Y 10M,Yes,1308,12598,Medium,33464,Good
C003334,64,954566,67653,4,2,14.8,3,"Auto Loan, Personal Loan, Credit Builder Loan",0,0,0.65,4,162479,0.58,39Y 2M,Yes,3895,0,High,33001,Good
C003335,57,1468295,113726,4,5,16.1,3,"Auto Loan, Business Loan, Personal Loan",15,5,0.49,2,307371,0.46,32Y 9M,Yes,4246,10170,Medium,50194,Standard
C003336,55,1292841,105315,7,1,8.4,2,"Business Loan, Credit Builder Loan",0,0,0.97,3,263800,0.36,34Y 5M,No,7237,7738,High,24941,Good
C003337,27,1365428,110541,6,4,6.7,2,"Auto Loan, Business Loan",0,0,0.65,4,368086,0.81,6Y 10M,Yes,4499,7615,High,24260,Good
C003338,52,956244,77963,1,7,20.2,0,None,24,3,0.66,6,170322,0.33,30Y 8M,No,4024,0,Medium,24289,Poor
C003339,68,718810,59537,9,3,22.9,5,"Home Loan, Business Loan, Auto Loan, Education Loan, Credit Builder Loan",0,0,0.68,2,187594,0.7,44Y 5M,No,2712,5663,Medium,30129,Standard
C003340,66,1286959,95051,5,5,12.9,1,Auto Loan,0,0,0.13,2,81275,0.2,45Y 5M,No,1700,0,Medium,47756,Good
C003341,49,1485652,99387,10,7,22.1,3,"Education Loan, Home Loan, Personal Loan",29,6,0.91,2,218892,0.48,27Y 6M,Yes,4138,7667,Medium,34648,Standard
C003342,24,402020,26980,11,0,11.2,5,"Home Loan, Personal Loan, Credit Builder Loan, Auto Loan, Business Loan",0,0,0.4,6,103205,0.47,0Y 11M,Yes,1982,1537,Medium,8343,Standard
C003343,38,368247,32108,2,7,19.9,2,"Business Loan, Home Loan",15,7,0.26,5,26755,0.55,20Y 10M,No,776,3699,Medium,8925,Poor
C003344,37,1247542,102926,5,7,17.1,4,"Personal Loan, Auto Loan, Home Loan, Education Loan",28,3,0.04,2,448724,0.72,12Y 6M,No,4758,5999,Low,55697,Poor
C003345,43,645911,46549,8,5,6.6,1,Education Loan,1,6,0.72,6,54230,0.11,18Y 9M,No,859,2372,Low,22401,Poor
C003346,21,1244156,100508,6,1,10.6,0,None,0,0,0.63,5,68131,0.81,3Y 2M,No,1744,15704,Medium,42334,Poor
C003347,63,1441364,100661,8,7,18.0,5,"Credit Builder Loan, Education Loan, Business Loan, Personal Loan, Auto Loan",0,0,0.37,5,368954,0.81,44Y 2M,Yes,5609,15903,High,32447,Good
C003348,69,321162,22823,5,3,9.9,5,"Business Loan, Home Loan, Personal Loan, Credit Builder Loan, Auto Loan",0,0,0.35,3,51482,0.26,48Y 11M,Yes,762,3810,Medium,6630,Good
C003349,39,438343,37290,4,0,17.2,3,"Personal Loan, Business Loan, Auto Loan",6,1,0.59,0,87457,0.29,15Y 3M,Yes,1175,6558,Low,4507,Standard
C003350,32,819197,72886,10,4,19.4,1,Auto Loan,0,0,0.08,5,138428,0.78,10Y 3M,No,2670,6278,Medium,30510,Standard
C003351,57,325231,27747,3,4,12.6,4,"Home Loan, Personal Loan, Business Loan, Credit Builder Loan",0,0,0.95,5,42194,0.67,36Y 9M,Yes,875,4661,Medium,10006,Standard
C003352,38,686976,49195,2,2,19.1,5,"Credit Builder Loan, Home Loan, Education Loan, Business Loan, Auto Loan",0,0,0.25,7,128313,0.57,14Y 8M,No,2345,0,Medium,29249,Standard
C003353,32,1102261,86735,9,2,18.2,2,"Personal Loan, Auto Loan",0,0,0.32,7,206962,0.67,10Y 9M,Yes,6082,12176,High,26967,Good
C003354,39,406738,31327,1,6,24.8,1,Auto Loan,0,0,0.35,7,97445,0.44,20Y 11M,Yes,1464,0,Medium,12161,Good
C003355,69,1289216,115156,10,3,17.7,5,"Education Loan, Home Loan, Business Loan, Credit Builder Loan, Personal Loan",23,3,0.83,1,160591,0.18,51Y 6M,Yes,4478,0,Low,41362,Standard
C003356,45,640021,46582,2,0,11.2,5,"Education Loan, Credit Builder Loan, Personal Loan, Business Loan, Home Loan",28,2,0.06,1,216891,0.53,25Y 5M,No,5027,2546,Low,11959,Poor
C003357,31,734827,52164,6,2,10.7,2,"Home Loan, Personal Loan",0,0,0.47,1,193916,0.28,9Y 5M,Yes,2627,7150,High,14356,Good
C003358,44,922455,83525,6,1,18.5,2,"Education Loan, Credit Builder Loan",23,7,0.8,4,236153,0.6,22Y 0M,No,6424,15980,Medium,12025,Poor
C003359,58,805423,54903,1,5,8.0,5,"Credit Builder Loan, Personal Loan, Auto Loan, Education Loan, Home Loan",0,0,0.85,5,215335,0.25,36Y 3M,Yes,2434,0,High,29547,Good
C003360,57,1283308,86048,8,7,10.3,5,"Personal Loan, Business Loan, Auto Loan, Education Loan, Credit Builder Loan",8,3,0.61,1,370537,0.25,38Y 0M,Yes,9319,12106,Low,18016,Standard
C003361,45,1111285,80469,11,5,6.2,2,"Education Loan, Credit Builder Loan",3,2,0.36,0,131949,0.17,23Y 3M,No,1592,0,Medium,38899,Good
C003362,43,1431979,119949,4,7,15.7,5,"Personal Loan, Business Loan, Education Loan, Home Loan, Auto Loan",0,0,0.65,2,310444,0.43,18Y 3M,No,3750,23923,High,46901,Good
C003363,66,1344607,98241,7,5,20.9,2,"Personal Loan, Business Loan",16,2,0.26,3,118611,0.81,42Y 3M,Yes,2147,9225,Medium,29167,Standard
C003364,19,903765,78874,10,6,15.7,4,"Auto Loan, Education Loan, Business Loan, Home Loan",10,3,0.14,5,128544,0.8,0Y 7M,Yes,2269,10383,Low,27550,Poor
C003365,42,1360928,98244,9,2,11.4,2,"Home Loan, Business Loan",0,0,0.23,6,294470,0.23,20Y 1M,No,3564,13800,High,38133,Good
C003366,20,636676,53401,2,3,21.9,3,"Personal Loan, Education Loan, Auto Loan",0,0,0.72,5,154161,0.71,0Y 7M,Yes,3131,6842,High,11068,Standard
C003367,25,587474,49416,7,7,15.2,4,"Credit Builder Loan, Auto Loan, Education Loan, Personal Loan",9,3,0.83,1,61556,0.81,7Y 3M,Yes,906,8109,Low,12936,Poor
C003368,61,1455622,121975,1,1,19.1,4,"Credit Builder Loan, Business Loan, Home Loan, Auto Loan",0,0,0.28,3,355970,0.18,40Y 6M,Yes,4807,9504,High,42041,Good
C003369,50,308539,21922,3,4,24.7,0,None,16,7,0.85,6,47210,0.54,26Y 10M,No,477,2713,Low,10580,Poor
C003370,59,953996,85871,4,1,21.5,2,"Education Loan, Credit Builder Loan",0,0,0.65,4,239117,0.57,41Y 0M,Yes,6847,14409,Medium,23930,Good
C003371,69,475402,41072,3,5,22.2,1,Home Loan,22,7,0.35,1,72180,0.32,47Y 1M,No,1054,0,Medium,27567,Poor
C003372,52,253813,21626,8,3,8.3,4,"Education Loan, Personal Loan, Auto Loan, Home Loan",5,7,0.98,0,39486,0.35,27Y 1M,Yes,608,3683,Low,4093,Poor
C003373,23,1132164,76951,11,4,16.3,0,None,0,0,0.15,3,225042,0.38,0Y 7M,Yes,4188,7649,High,34082,Good
C003374,56,206682,18211,7,0,24.9,1,Credit Builder Loan,0,0,0.8,0,44220,0.35,33Y 7M,No,589,0,Medium,4894,Standard
C003375,69,677016,49538,3,3,12.2,5,"Personal Loan, Auto Loan, Education Loan, Business Loan, Home Loan",0,0,0.65,2,158732,0.45,47Y 2M,Yes,4686,2724,High,11821,Good
C003376,40,579252,42944,7,2,6.8,1,Business Loan,0,0,0.97,4,128844,0.7,19Y 10M,Yes,1349,4924,Medium,6897,Good
C003377,42,1283190,112047,2,3,6.6,4,"Home Loan, Credit Builder Loan, Business Loan, Personal Loan",0,0,0.84,6,218687,0.65,21Y 3M,Yes,2826,17540,High,54805,Good
C003378,67,815634,57697,11,3,24.6,5,"Education Loan, Credit Builder Loan, Home Loan, Auto Loan, Personal Loan",12,3,0.46,4,189286,0.18,47Y 9M,No,4460,5410,Low,15017,Poor
C003379,60,727755,61443,11,3,14.3,1,Personal Loan,0,0,0.83,4,84012,0.11,36Y 8M,Yes,2260,7081,High,27917,Good
C003380,36,1053041,78188,3,4,11.4,5,"Personal Loan, Business Loan, Home Loan, Credit Builder Loan, Education Loan",18,1,0.0,0,141677,0.59,18Y 10M,Yes,3084,10241,Medium,12277,Standard
C003381,22,1418408,125259,7,3,15.8,5,"Home Loan, Education Loan, Auto Loan, Credit Builder Loan, Business Loan",6,1,0.05,0,461260,0.7,3Y 0M,Yes,7552,23581,Medium,15664,Poor
C003382,68,536564,38819,10,0,17.6,2,"Home Loan, Credit Builder Loan",18,6,0.5,7,86269,0.8,44Y 3M,Yes,1650,0,Medium,25363,Poor
C003383,28,491574,39442,5,3,22.7,2,"Education Loan, Personal Loan",1,6,0.66,2,67871,0.56,4Y 2M,No,1217,0,Low,22468,Poor
C003384,29,176965,14660,9,2,14.4,1,Personal Loan,0,0,0.05,3,25002,0.79,11Y 5M,No,560,2719,Medium,6789,Poor
C003385,27,646368,50562,8,6,22.2,2,"Business Loan, Education Loan",0,0,0.77,4,64688,0.56,7Y 0M,Yes,1589,6315,High,16983,Good
C003386,25,835918,76405,6,5,10.9,2,"Credit Builder Loan, Education Loan",0,0,0.74,6,157855,0.46,0Y 4M,Yes,4436,6351,High,39493,Good
C003387,41,734095,57245,4,1,16.4,5,"Business Loan, Personal Loan, Credit Builder Loan, Home Loan, Education Loan",14,6,0.11,2,81126,0.75,17Y 0M,No,2427,7796,Medium,25764,Poor
C003388,45,988952,87195,3,4,20.9,5,"Auto Loan, Home Loan, Personal Loan, Education Loan, Business Loan",0,0,0.47,3,248296,0.19,21Y 7M,Yes,4269,15757,High,36866,Good
C003389,58,1320770,101673,6,2,14.4,4,"Education Loan, Business Loan, Home Loan, Credit Builder Loan",19,2,0.4,7,468372,0.17,36Y 6M,No,4798,6792,Low,45004,Poor
C003390,53,1160469,87817,9,0,11.3,0,None,0,0,0.5,6,106901,0.74,29Y 3M,Yes,2048,5696,High,30808,Good
C003391,54,1085209,75330,5,7,21.4,1,Education Loan,0,0,0.08,2,149306,0.25,31Y 4M,No,2346,10465,Medium,31419,Good
C003392,38,338151,24095,7,3,21.3,2,"Home Loan, Credit Builder Loan",6,1,0.24,7,57493,0.89,19Y 10M,No,1601,1397,Low,5803,Poor
C003393,25,1120404,96576,7,4,11.4,3,"Auto Loan, Education Loan, Business Loan",0,0,1.0,7,292884,0.58,5Y 5M,Yes,4769,0,High,43242,Good
C003394,26,1327911,95284,7,5,17.5,0,None,0,0,0.62,6,145639,0.58,8Y 2M,Yes,2882,9774,High,35424,Good
C003395,64,1155286,87195,9,4,10.7,3,"Credit Builder Loan, Education Loan, Business Loan",0,0,0.65,7,172793,0.2,43Y 7M,Yes,4465,10046,High,35255,Good
C003396,32,719398,49561,2,4,23.0,1,Personal Loan,0,0,0.59,6,50630,0.75,13Y 10M,Yes,1378,0,High,14277,Good
C003397,65,412677,35826,8,5,7.4,5,"Business Loan, Credit Builder Loan, Personal Loan, Education Loan, Auto Loan",0,0,0.73,5,117630,0.79,41Y 3M,Yes,1883,5564,High,3641,Good
C003398,63,1115806,93733,2,7,13.3,4,"Personal Loan, Home Loan, Auto Loan, Business Loan",0,0,0.78,5,288571,0.6,43Y 11M,Yes,3895,14533,Medium,35643,Good
C003399,57,1479445,101170,11,5,18.4,4,"Home Loan, Auto Loan, Credit Builder Loan, Education Loan",0,0,0.01,6,471707,0.61,34Y 7M,Yes,6931,5881,High,53261,Good
C003400,35,1262943,97791,1,2,22.3,0,None,0,0,0.42,3,236601,0.49,12Y 4M,Yes,4399,12289,High,15971,Good
C003401,59,744830,61726,10,5,21.1,1,Credit Builder Loan,20,3,0.97,6,104333,0.6,41Y 1M,No,1201,0,Low,40077,Poor
C003402,37,242534,19250,6,6,19.0,2,"Auto Loan, Home Loan",2,3,0.65,3,19212,0.81,14Y 6M,Yes,301,3129,Low,9309,Poor
C003403,23,514993,44854,2,6,23.6,1,Auto Loan,0,0,0.89,3,48860,0.87,1Y 7M,Yes,619,0,Medium,23831,Standard
C003404,29,585644,52354,5,1,6.5,4,"Education Loan, Auto Loan, Business Loan, Credit Builder Loan",0,0,0.38,2,172424,0.54,9Y 2M,No,2730,5901,Medium,11885,Poor
C003405,19,927275,64579,1,1,24.6,3,"Credit Builder Loan, Business Loan, Auto Loan",15,2,0.11,0,229212,0.34,0Y 8M,No,5567,7652,Medium,6967,Poor
C003406,24,777499,69966,7,5,12.6,2,"Home Loan, Personal Loan",22,1,0.17,3,63208,0.74,0Y 2M,Yes,933,9813,Medium,19008,Poor
C003407,33,1265347,108418,1,0,20.2,3,"Education Loan, Auto Loan, Credit Builder Loan",13,3,0.34,1,347723,0.75,14Y 5M,No,7451,8548,Low,57668,Poor
C003408,20,324746,23876,8,5,11.3,3,"Education Loan, Home Loan, Business Loan",0,0,0.95,0,51431,0.78,0Y 0M,No,1341,3826,Medium,8328,Poor
C003409,62,1437852,130900,5,2,13.9,3,"Auto Loan, Credit Builder Loan, Education Loan",0,0,0.97,2,403068,0.15,39Y 0M,Yes,7086,13308,High,58643,Good
C003410,20,247519,19928,5,2,22.6,2,"Education Loan, Credit Builder Loan",0,0,0.86,1,56836,0.16,0Y 0M,No,1495,0,High,6018,Standard
C003411,44,632791,55629,3,2,14.5,5,"Home Loan, Education Loan, Auto Loan, Credit Builder Loan, Business Loan",7,7,0.56,1,197713,0.85,22Y 9M,No,4182,9948,Low,6977,Poor
C003412,67,1425600,104351,2,5,22.8,4,"Business Loan, Education Loan, Home Loan, Auto Loan",0,0,0.56,3,411579,0.88,48Y 0M,Yes,5636,0,High,49059,Good
C003413,60,1003113,89126,6,7,16.4,4,"Home Loan, Credit Builder Loan, Education Loan, Auto Loan",0,0,0.83,5,140773,0.16,35Y 7M,No,2060,6535,Medium,29552,Good
C003414,57,1091308,77603,4,3,11.0,0,None,0,0,0.06,1,210917,0.86,37Y 7M,Yes,3848,0,High,29545,Good
C003415,55,1462195,119809,10,2,15.2,3,"Education Loan, Business Loan, Personal Loan",0,0,0.42,1,164162,0.16,32Y 0M,No,1957,10397,Medium,27538,Good
C003416,50,1062536,81365,4,2,7.7,3,"Home Loan, Education Loan, Business Loan",0,0,0.63,5,271228,0.19,27Y 11M,Yes,6384,0,High,47655,Good
C003417,45,620908,43151,6,4,15.1,0,None,0,0,0.1,6,62189,0.83,20Y 11M,No,720,3820,Medium,22764,Standard
C003418,18,1029923,68908,2,5,21.0,2,"Education Loan, Business Loan",0,0,0.09,5,223795,0.46,0Y 10M,Yes,3455,6818,Medium,12108,Good
C003419,25,1286175,92532,2,5,7.3,0,None,1,7,0.23,3,182420,0.75,4Y 9M,No,2046,7389,Low,34430,Poor
C003420,54,1247020,89807,10,6,10.4,1,Business Loan,0,0,0.58,5,99051,0.24,30Y 7M,Yes,1874,17266,High,39537,Good
C003421,49,337920,23090,10,4,14.0,5,"Credit Builder Loan, Business Loan, Education Loan, Home Loan, Personal Loan",0,0,0.84,0,112295,0.3,31Y 4M,Yes,2871,3417,Medium,8294,Good
C003422,65,1394504,121838,4,6,20.4,2,"Business Loan, Home Loan",23,5,0.6,1,320582,0.35,40Y 7M,No,5545,0,Medium,72812,Standard
C003423,60,361540,26523,6,4,20.3,1,Education Loan,0,0,0.66,3,33408,0.4,40Y 1M,Yes,623,0,High,9998,Good
C003424,54,587455,52312,2,2,22.9,1,Business Loan,14,6,0.32,1,36141,0.63,33Y 11M,Yes,586,0,Low,18929,Poor
C003425,21,732183,51765,7,2,8.8,5,"Personal Loan, Business Loan, Home Loan, Auto Loan, Credit Builder Loan",0,0,0.41,1,181703,0.42,0Y 9M,Yes,2412,4534,High,13994,Good
C003426,47,212559,19019,11,5,9.0,5,"Education Loan, Home Loan, Credit Builder Loan, Personal Loan, Auto Loan",0,0,0.79,1,70083,0.82,22Y 11M,Yes,1284,0,Medium,4981,Good
C003427,23,1091507,85849,8,4,18.7,3,"Education Loan, Credit Builder Loan, Home Loan",0,0,0.78,1,296703,0.59,0Y 4M,Yes,6801,12685,Medium,21622,Good
C003428,63,827861,62760,9,7,9.4,2,"Auto Loan, Personal Loan",0,0,0.99,4,170412,0.78,45Y 6M,Yes,1855,7391,High,16658,Good
C003429,36,443236,36489,6,0,13.9,5,"Credit Builder Loan, Auto Loan, Education Loan, Business Loan, Personal Loan",0,0,0.01,6,108820,0.13,15Y 3M,No,2364,5187,High,10550,Good
C003430,49,1410167,94300,2,0,16.2,5,"Auto Loan, Business Loan, Credit Builder Loan, Personal Loan, Education Loan",0,0,0.71,0,180969,0.1,25Y 1M,Yes,5306,5395,High,49675,Good
